id,lon,lat,observed_on,created_at,quality_grade,ident_count,agree,taxon_id,rank
335992191,-128.120987,51.667595,2025-06-05,2026-01-24T12:36:44-08:00,needs_id,0,0,42048,species
335992022,-128.120361,51.662861,2025-06-05,2026-01-24T12:36:18-08:00,needs_id,0,0,42220,species
335883387,-116.5457229999,49.455956,2025-08-04,2026-01-23T17:04:46-07:00,needs_id,1,1,41637,genus
335851809,-114.1371166667,51.1204972222,2025-08-18,2026-01-23T11:40:39-07:00,needs_id,0,0,1431621,species
335789280,-116.8671395339,49.0135874239,2025-08-07,2026-01-22T20:46:01-07:00,needs_id,0,0,41638,species
335789173,-116.8671395339,49.0135874239,2025-08-07,2026-01-22T20:45:38-07:00,needs_id,0,0,40151,class
335747186,-116.989876,49.016914,2025-08-06,2026-01-22T12:17:27-08:00,needs_id,0,0,41638,species
335744178,-126.7922825183,50.5962576205,2025-08-30,2026-01-22T11:46:49-08:00,needs_id,0,0,41755,species
335740643,-126.8457416667,50.666145,2025-07-12,2026-01-22T11:08:52-08:00,needs_id,2,2,41437,family
335740342,-115.8141588953,51.0984286059,2025-07-25,2026-01-22T12:06:55-07:00,needs_id,0,0,40151,class
335740300,-115.8141588953,51.0984286059,2025-07-25,2026-01-22T12:06:43-07:00,needs_id,0,0,40151,class
335740280,-115.8141588953,51.0984286059,2025-07-25,2026-01-22T12:06:35-07:00,needs_id,0,0,197808,genus
335682834,-117.613174,49.062675,2025-08-01,2026-01-21T21:24:15-08:00,needs_id,0,0,42223,species
335669264,-117.2339594182,52.2139941588,2025-07-24,2026-01-21T19:40:46-07:00,needs_id,1,1,40151,class
335654665,-116.1700787399,51.320000723,2025-07-23,2026-01-21T17:04:34-07:00,needs_id,0,0,40151,class
335654649,-116.1700787399,51.320000723,2025-07-23,2026-01-21T17:04:30-07:00,needs_id,0,0,40151,class
335627207,-115.5989011277,51.1599939967,2025-07-22,2026-01-21T12:33:19-07:00,needs_id,0,0,197808,genus
335363713,-122.7704556671,57.2558998699,2025-07-05,2026-01-19T08:22:42-07:00,needs_id,0,0,42223,species
335249120,-128.12999,51.654514,2025-06-04,2026-01-18T10:44:18-08:00,needs_id,0,0,133061,subspecies
334979670,-119.625824,49.564056,2025-07-11,2026-01-16T11:58:12-08:00,needs_id,0,0,846185,subfamily
334978448,-117.61573,49.18811,2025-08-01,2026-01-16T11:46:43-08:00,needs_id,0,0,197808,genus
334886268,-119.566681,49.431572,2025-07-11,2026-01-15T15:07:49-08:00,needs_id,0,0,846185,subfamily
334884215,-119.5337739733,49.087802513,2025-07-18,2026-01-15T14:45:15-08:00,needs_id,0,0,40151,class
334872072,-119.518585,49.080776,2025-07-18,2026-01-15T12:46:55-08:00,needs_id,0,0,41638,species
334871202,-119.518585,49.080776,2025-07-18,2026-01-15T12:38:42-08:00,needs_id,0,0,41638,species
334870358,-119.518021,49.0812530001,2025-07-18,2026-01-15T12:29:08-08:00,needs_id,1,1,40151,class
334561353,-119.5796809999,49.235088,2025-07-20,2026-01-12T18:19:46-08:00,needs_id,0,0,41638,species
334561339,-119.5801390001,49.235626,2025-07-20,2026-01-12T18:19:43-08:00,needs_id,0,0,41638,species
334561330,-119.578979,49.234901,2025-07-20,2026-01-12T18:19:40-08:00,needs_id,0,0,40151,class
334560544,-119.579811,49.236153,2025-07-20,2026-01-12T18:11:17-08:00,needs_id,0,0,41638,species
334559581,-119.585899,49.239304,2025-07-20,2026-01-12T18:02:58-08:00,needs_id,1,1,74113,species
334559547,-119.58461,49.239315,2025-07-20,2026-01-12T18:02:50-08:00,needs_id,0,0,41638,species
334558487,-119.581932,49.23753,2025-07-20,2026-01-12T17:53:52-08:00,needs_id,0,0,41638,species
334550637,-119.554276,49.238693,2025-07-20,2026-01-12T16:25:20-08:00,needs_id,0,0,40151,class
334550602,-119.555702,49.237705,2025-07-20,2026-01-12T16:25:10-08:00,needs_id,0,0,42219,genus
334515809,-119.556801,49.237617,2025-07-20,2026-01-12T10:38:32-08:00,needs_id,0,0,42219,genus
334515666,-119.556801,49.235188,2025-07-20,2026-01-12T10:37:30-08:00,needs_id,0,0,42219,genus
334513011,-119.557892,49.237019,2025-07-20,2026-01-12T10:10:00-08:00,needs_id,0,0,848324,superorder
334413926,-121.0623961,51.8165538,2025-09-14,2026-01-11T14:29:41-08:00,needs_id,0,0,197808,genus
334213680,-123.1306694937,49.2675103944,2025-08-21,2026-01-10T05:57:48-08:00,needs_id,0,0,42051,species
334060625,-123.2343577221,49.38297913,2025-06-30,2026-01-08T22:36:07-08:00,needs_id,0,0,225740,species
333675504,-119.675423,49.120449,2025-07-17,2026-01-05T17:37:48-08:00,needs_id,0,0,41638,species
333535272,-121.7638359591,49.4680135989,2025-09-20,2026-01-04T19:37:09-08:00,needs_id,0,0,1279829,tribe
333412035,-121.4142787,49.0576047,2025-08-11,2026-01-03T23:45:10-08:00,needs_id,0,0,225756,species
332958539,-123.4884367151,48.4754321523,2025-07-21,2025-12-31T19:58:05-08:00,needs_id,0,0,41573,order
332836654,-127.271268259,57.5456045128,2025-06-28,2025-12-30T21:27:40-08:00,needs_id,0,0,46087,species
332708235,-115.837325,51.2547116667,2025-08-06,2025-12-30T01:42:11-07:00,needs_id,0,0,40151,class
332693119,-117.0462200127,49.6723690564,2025-06-29,2025-12-29T21:20:47-08:00,needs_id,1,1,1279829,tribe
332680460,-117.1039391143,50.0685285245,2025-08-23,2025-12-29T19:12:58-08:00,needs_id,1,1,43794,species
332625661,-119.67498,49.120907,2025-07-19,2025-12-29T11:17:17-08:00,needs_id,0,0,41638,species
332555235,-117.0782762679,49.8213764124,2025-08-31,2025-12-28T21:47:11-08:00,needs_id,0,0,40151,class
332551396,-117.1419905354,49.4330344887,2025-09-04,2025-12-28T21:04:27-08:00,needs_id,0,0,40151,class
332090708,-119.867859,49.718121,2025-07-14,2025-12-25T16:45:51-08:00,needs_id,0,0,40151,class
332080462,-119.866776,49.715088,2025-07-14,2025-12-25T15:01:07-08:00,needs_id,0,0,46260,species
332003769,-125.0959660574,48.8095460798,2025-09-27,2025-12-24T22:27:51-08:00,needs_id,0,0,41638,species
332003766,-125.0960027778,48.8096444444,2025-09-27,2025-12-24T22:27:50-08:00,needs_id,0,0,204114,species
332003198,-125.0941067882,48.8084969684,2025-09-27,2025-12-24T22:18:15-08:00,needs_id,0,0,41638,species
331999467,-119.86676,49.718216,2025-07-14,2025-12-24T21:05:34-08:00,needs_id,0,0,40151,class
331999454,-119.86676,49.718216,2025-07-14,2025-12-24T21:05:31-08:00,needs_id,0,0,40151,class
331996697,-124.7025383333,58.6045716667,2025-07-06,2025-12-24T21:28:56-07:00,needs_id,0,0,42199,species
331979637,-117.8835194444,52.6652,2025-08-22,2025-12-24T17:51:06-07:00,needs_id,1,1,197808,genus
331940073,-123.2342833333,49.3827333333,2025-09-18,2025-12-24T09:40:27-08:00,needs_id,3,2,197808,genus
331772746,-119.866684,49.716915,2025-07-14,2025-12-22T22:54:49-08:00,needs_id,0,0,41777,species
331713347,-117.1990814651,50.0393970055,2025-08-03,2025-12-22T12:24:04-08:00,needs_id,0,0,40151,class
331573285,-115.0996394151,49.5244354181,2025-09-13,2025-12-21T11:38:25-07:00,needs_id,0,0,41637,genus
331375092,-123.7414605131,49.5402381294,2025-07-20,2025-12-19T18:53:25-08:00,needs_id,0,0,1431239,species
331343133,-117.654156117,50.1558115958,2025-08-07,2025-12-19T12:54:40-08:00,needs_id,0,0,40270,genus
331279845,-119.603569,49.009792,2025-07-16,2025-12-18T22:57:50-08:00,needs_id,0,0,42220,species
331279825,-119.603569,49.009792,2025-07-16,2025-12-18T22:57:45-08:00,needs_id,0,0,41638,species
331279795,-119.604378,49.0092810001,2025-07-16,2025-12-18T22:57:37-08:00,needs_id,0,0,848324,superorder
331149831,-119.580009,49.289589,2025-07-12,2025-12-17T17:42:54-08:00,needs_id,0,0,41638,species
331135810,-119.566673,49.431843,2025-07-11,2025-12-17T15:13:19-08:00,needs_id,0,0,40151,class
331115938,-119.546341,49.302654,2025-07-10,2025-12-17T11:43:41-08:00,needs_id,0,0,43095,family
331029278,-119.546143,49.303356,2025-07-10,2025-12-16T16:37:13-08:00,needs_id,0,0,846185,subfamily
331016369,-119.562569,49.320271,2025-07-10,2025-12-16T14:20:39-08:00,needs_id,0,0,40151,class
331015828,-119.564651,49.321262,2025-07-10,2025-12-16T14:16:17-08:00,needs_id,0,0,41638,species
330993762,-125.2939039615,50.1501623534,2025-09-16,2025-12-16T10:39:37-08:00,needs_id,0,0,40346,species
330937360,-123.1057666667,49.2487611111,2025-09-02,2025-12-15T22:04:26-08:00,needs_id,0,0,44575,species
330741471,-119.571609,49.324718,2025-07-10,2025-12-14T09:43:07-08:00,needs_id,0,0,41638,species
330605489,-122.032325,49.0963138889,2025-09-27,2025-12-13T09:42:34-08:00,needs_id,0,0,41663,species
330603673,-121.9239379921,49.1179443577,2025-09-23,2025-12-13T09:28:34-08:00,needs_id,0,0,44259,genus
330536929,-121.8590895453,49.2919200341,2025-09-05,2025-12-12T19:38:17-08:00,needs_id,0,0,41638,species
330519339,-121.3241116742,49.3514161982,2025-08-22,2025-12-12T16:27:16-08:00,needs_id,0,0,179534,subfamily
330516646,-121.9814444444,49.0957222222,2025-08-18,2025-12-12T15:56:57-08:00,needs_id,0,0,43111,species
330494991,-121.9218019294,49.0241597921,2025-08-11,2025-12-12T12:10:35-08:00,needs_id,0,0,40268,order
330494990,-121.9713636996,49.0431708816,2025-08-11,2025-12-12T12:10:35-08:00,needs_id,1,1,40269,family
330374145,-126.610291,50.442047,2025-06-25,2025-12-11T12:05:59-08:00,needs_id,0,0,40151,class
330372697,-126.6092,50.443478,2025-06-25,2025-12-11T11:51:20-08:00,needs_id,0,0,40151,class
330367600,-126.609688,50.440632,2025-06-25,2025-12-11T10:54:58-08:00,needs_id,0,0,40151,class
330365214,-126.610329,50.438259,2025-06-25,2025-12-11T10:28:45-08:00,needs_id,0,0,848324,superorder
330113039,-132.4113853049,53.3423096792,2025-06-21,2025-12-09T07:49:07-08:00,needs_id,0,0,46260,species
330023188,-126.565865,50.3136709999,2025-06-22,2025-12-08T12:42:54-08:00,needs_id,1,1,43094,order
329994491,-118.336425,49.1774033333,2025-08-11,2025-12-08T08:20:46-08:00,needs_id,0,0,41637,genus
329993865,-119.38092,49.9272383333,2025-08-07,2025-12-08T08:13:17-08:00,needs_id,0,0,40151,class
329993623,-119.3787466667,49.92413,2025-08-07,2025-12-08T08:09:59-08:00,needs_id,0,0,41637,genus
329808602,-122.7718027778,49.1800388889,2025-08-31,2025-12-07T00:18:15-08:00,needs_id,0,0,1431621,species
329641719,-124.036887,49.635664,2025-08-23,2025-12-05T18:40:44-08:00,needs_id,0,0,46257,genus
329487119,-115.8823624626,51.4813757969,2025-08-03,2025-12-04T13:50:59-07:00,needs_id,0,0,225740,species
329389335,-129.8224560932,58.6418533777,2025-09-01,2025-12-03T15:48:10-08:00,needs_id,0,0,42043,family
329389334,-129.805976601,58.6152593594,2025-09-01,2025-12-03T15:48:10-08:00,needs_id,0,0,152870,order
329207847,-116.0664445,50.6603666667,2025-09-27,2025-12-02T08:19:18-07:00,needs_id,0,0,848324,superorder
329092386,-119.7035498617,49.6315984478,2025-07-03,2025-12-01T10:05:03-08:00,needs_id,0,0,846180,subfamily
328690050,-117.610916,49.067986,2025-08-01,2025-11-28T16:27:31-08:00,needs_id,0,0,44259,genus
328443741,-115.3399675204,51.084816864,2025-08-04,2025-11-26T21:29:13-07:00,needs_id,2,2,197808,genus
328247289,-126.419289,50.320175,2025-06-26,2025-11-25T12:49:49-08:00,needs_id,0,0,42158,family
328247189,-126.418411,50.319588,2025-06-26,2025-11-25T12:49:26-08:00,needs_id,0,0,41638,species
328239664,-126.418411,50.319588,2025-06-26,2025-11-25T12:05:21-08:00,needs_id,0,0,42158,family
328226628,-123.7117191857,48.3542094888,2025-06-03,2025-11-25T10:25:55-08:00,needs_id,1,1,41663,species
328104867,-123.2481157972,49.2540703833,2025-06-07,2025-11-24T13:18:20-08:00,needs_id,0,0,55986,family
327302430,-126.58432,50.479855,2025-06-23,2025-11-19T13:53:57-08:00,needs_id,0,0,41638,species
327300376,-126.585266,50.4816209999,2025-06-23,2025-11-19T13:38:34-08:00,needs_id,0,0,42220,species
327117400,-122.2907805556,55.6039277778,2025-09-17,2025-11-18T08:11:50-07:00,needs_id,2,2,42043,family
326929137,-123.5453959805,48.3202889954,2025-09-29,2025-11-16T23:41:49-08:00,needs_id,0,0,42048,species
326826944,-122.8902583333,50.0841945,2025-07-31,2025-11-16T10:21:49-08:00,needs_id,0,0,225740,species
326423933,-121.4600756508,49.106871138,2025-07-18,2025-11-13T20:29:21-08:00,needs_id,0,0,225740,species
326423885,-121.44944065,49.0892086937,2025-07-18,2025-11-13T20:28:46-08:00,needs_id,0,0,225756,species
326370448,-123.3683166667,48.46358,2025-09-28,2025-11-13T11:51:35-08:00,needs_id,0,0,44298,species
326293557,-126.57843,50.477196,2025-06-23,2025-11-12T22:13:14-08:00,needs_id,0,0,40151,class
326288483,-126.583038,50.4795489999,2025-06-23,2025-11-12T21:09:29-08:00,needs_id,0,0,41638,species
326150930,-126.584206,50.479809,2025-06-23,2025-11-11T23:20:49-08:00,needs_id,0,0,40151,class
326150894,-126.58358,50.4800490001,2025-06-23,2025-11-11T23:20:44-08:00,needs_id,0,0,40151,class
326149651,-126.583656,50.480648,2025-06-23,2025-11-11T23:08:03-08:00,needs_id,0,0,41638,species
326110479,-119.5597176579,49.5098621324,2025-08-22,2025-11-11T16:26:12-08:00,needs_id,2,2,40269,family
326098004,-118.35051,49.01495,2025-07-31,2025-11-11T14:42:45-08:00,needs_id,1,1,42043,family
326098000,-118.35051,49.01495,2025-07-31,2025-11-11T14:42:44-08:00,needs_id,0,0,40151,class
325977850,-122.865967,51.888676,2025-08-24,2025-11-10T20:41:02-08:00,needs_id,0,0,42158,family
325942191,-125.335205656,50.22598838,2025-09-21,2025-11-10T15:18:14-08:00,needs_id,1,1,41573,order
325926096,-126.8081283333,50.5929966667,2025-09-01,2025-11-10T13:15:34-08:00,needs_id,0,0,41754,genus
325916178,-124.635895,51.871712,2025-08-23,2025-11-10T12:00:46-08:00,needs_id,0,0,40151,class
325821148,-127.932785,51.62019,2025-06-03,2025-11-09T20:47:50-08:00,needs_id,0,0,42220,species
325803284,-127.936111,51.619377,2025-06-03,2025-11-09T18:22:15-08:00,needs_id,0,0,42048,species
325598411,-119.664536,49.328327,2025-07-15,2025-11-08T17:09:23-08:00,needs_id,0,0,40151,class
325598396,-119.663506,49.330158,2025-07-15,2025-11-08T17:09:20-08:00,needs_id,1,1,42220,species
325550229,-128.120499,51.663158,2025-06-05,2025-11-08T12:08:50-08:00,needs_id,0,0,42220,species
325550228,-128.120499,51.663158,2025-06-05,2025-11-08T12:08:50-08:00,needs_id,0,0,41777,species
325540425,-128.025558,51.644966,2025-06-09,2025-11-08T11:09:45-08:00,needs_id,0,0,42220,species
325444737,-122.8240236449,49.2936020814,2025-09-24,2025-11-07T22:13:42-08:00,needs_id,0,0,43698,order
325444730,-122.8240200813,49.293594513,2025-09-24,2025-11-07T22:13:37-08:00,needs_id,0,0,44540,genus
325402629,-128.134323,51.664162,2025-06-02,2025-11-07T15:14:22-08:00,needs_id,0,0,1264432,species
325402625,-128.135345,51.663376,2025-06-02,2025-11-07T15:14:21-08:00,needs_id,0,0,42220,species
325401667,-128.146057,51.660709,2025-06-02,2025-11-07T15:05:04-08:00,needs_id,0,0,42048,species
325401639,-128.143875,51.657188,2025-06-02,2025-11-07T15:04:59-08:00,needs_id,0,0,1264432,species
325397346,-128.0945836566,51.6448164313,2025-06-01,2025-11-07T14:28:00-08:00,needs_id,0,0,41777,species
325295712,-119.659332,49.333488,2025-07-15,2025-11-06T21:24:00-08:00,needs_id,0,0,40151,class
325288250,-125.859932,52.28796,2025-08-21,2025-11-06T20:03:41-08:00,needs_id,1,1,42048,species
325251831,-119.673378,49.120014,2025-07-19,2025-11-06T14:36:45-08:00,needs_id,0,0,846185,subfamily
325228912,-119.5178251225,49.0810860196,2025-07-18,2025-11-06T11:37:06-08:00,needs_id,0,0,42051,species
325140498,-125.77047,52.277782,2025-08-19,2025-11-05T20:54:55-08:00,needs_id,0,0,522193,species
325134707,-115.8339749259,50.1660273869,2025-09-22,2025-11-05T20:55:15-07:00,needs_id,0,0,41636,family
325122862,-119.518135,49.081345,2025-07-18,2025-11-05T18:08:55-08:00,needs_id,2,2,42043,family
325111261,-131.625805,52.50152,2025-08-27,2025-11-05T16:21:08-08:00,needs_id,1,1,42158,family
325102002,-123.387787,52.090076,2025-08-17,2025-11-05T15:03:03-08:00,needs_id,1,1,225740,species
325098836,-123.387047,52.086498,2025-08-16,2025-11-05T14:40:03-08:00,needs_id,0,0,522193,species
325097692,-123.390083,52.086033,2025-08-16,2025-11-05T14:30:42-08:00,needs_id,0,0,522193,species
324929572,-119.662994,49.328545,2025-07-15,2025-11-04T13:04:10-08:00,needs_id,0,0,40151,class
324929565,-119.662994,49.328545,2025-07-15,2025-11-04T13:04:09-08:00,needs_id,0,0,42158,family
324921330,-114.2559146952,49.3942635245,2025-09-24,2025-11-04T13:15:00-07:00,needs_id,0,0,225740,species
324899614,-123.388031,52.088623,2025-08-17,2025-11-04T09:50:12-08:00,needs_id,0,0,42158,family
324899208,-123.388367,52.08831,2025-08-17,2025-11-04T09:47:35-08:00,needs_id,0,0,40151,class
324899186,-123.389107,52.087929,2025-08-17,2025-11-04T09:47:29-08:00,needs_id,0,0,40151,class
324899177,-123.390045,52.087734,2025-08-17,2025-11-04T09:47:26-08:00,needs_id,0,0,40151,class
324776968,-125.8452216667,52.2880533333,2025-07-03,2025-11-03T14:35:26-08:00,needs_id,2,2,522193,species
324773132,-123.2071312,49.4279639,2025-07-07,2025-11-03T14:06:08-08:00,needs_id,0,0,225740,species
324742094,-123.388725,52.086048,2025-08-16,2025-11-03T10:31:10-08:00,needs_id,0,0,40151,class
324742066,-123.39019,52.086178,2025-08-16,2025-11-03T10:31:06-08:00,needs_id,1,1,424850,suborder
324741989,-123.391472,52.086262,2025-08-16,2025-11-03T10:30:54-08:00,needs_id,0,0,40151,class
324741952,-123.391472,52.086262,2025-08-16,2025-11-03T10:30:49-08:00,needs_id,0,0,40151,class
324662214,-123.395981,52.087906,2025-08-16,2025-11-02T21:46:44-08:00,needs_id,0,0,40151,class
324658168,-123.3965,52.088993,2025-08-16,2025-11-02T21:07:11-08:00,needs_id,0,0,197808,genus
324638071,-116.8662869999,49.0148390001,2025-08-07,2025-11-02T19:24:57-07:00,needs_id,0,0,197808,genus
324384297,-119.674286,49.116127,2025-07-17,2025-11-01T13:10:22-07:00,needs_id,0,0,225740,species
