id,lon,lat,observed_on,created_at,quality_grade,ident_count,agree,taxon_id,rank
368839184,-123.314670631,48.4624374476,2025-06-22,2026-06-05T20:11:38-07:00,needs_id,0,0,153417,genus
368551059,-123.449876751,48.8004312578,2025-06-13,2026-06-04T22:11:26-07:00,needs_id,0,0,211401,genus
368550033,-123.5454994407,48.866139453,2025-06-09,2026-06-04T22:03:54-07:00,needs_id,0,0,1378554,species
368549582,-123.5842950933,48.9967080916,2025-06-10,2026-06-04T22:00:21-07:00,needs_id,0,0,232917,species
368543613,-123.4967062726,48.8320348607,2025-06-13,2026-06-04T21:20:47-07:00,needs_id,0,0,227514,species
368480809,-114.130819,51.787553,2025-08-28,2026-06-04T16:52:27-06:00,needs_id,0,0,144011,species
368424500,-119.3719166667,49.9689616667,2025-09-13,2026-06-04T12:04:43-07:00,needs_id,0,0,218360,species
368422063,-123.3094166667,48.4818533333,2025-09-02,2026-06-04T11:58:15-07:00,needs_id,0,0,47208,order
368419339,-118.7720866667,49.7680783333,2025-08-27,2026-06-04T11:48:34-07:00,needs_id,0,0,157139,genus
368419284,-118.7722466667,49.7683,2025-08-27,2026-06-04T11:48:23-07:00,needs_id,0,0,453999,species
368419038,-118.7587366667,49.7311833333,2025-08-27,2026-06-04T11:47:21-07:00,needs_id,1,1,49995,family
368418939,-118.758705,49.73117,2025-08-27,2026-06-04T11:47:00-07:00,needs_id,0,0,147946,tribe
368415799,-118.686295,49.7104,2025-08-19,2026-06-04T11:36:12-07:00,needs_id,0,0,47201,order
368415267,-118.6865083333,49.7103716667,2025-08-19,2026-06-04T11:34:23-07:00,needs_id,0,0,47158,class
368188405,-124.2030563169,49.3079766496,2025-08-06,2026-06-03T16:49:49-07:00,needs_id,0,0,336926,subfamily
368172151,-120.03675,49.41217,2025-08-18,2026-06-03T15:36:53-07:00,needs_id,1,1,461443,order
368171766,-120.0509721667,49.3920966667,2025-08-18,2026-06-03T15:35:12-07:00,needs_id,0,0,452795,species
368171725,-120.051025,49.3920866667,2025-08-18,2026-06-03T15:34:57-07:00,needs_id,0,0,423755,species
368160924,-123.658805,48.3929583333,2025-08-16,2026-06-03T14:45:43-07:00,needs_id,0,0,118903,epifamily
367895107,-123.0043375389,49.2284640664,2025-08-05,2026-06-02T17:00:47-07:00,needs_id,0,0,252218,genus
367793408,-117.1998061985,49.5895806514,2025-08-21,2026-06-02T10:37:31-07:00,needs_id,0,0,82044,genus
367278809,-124.3492450329,48.5858873229,2025-09-11,2026-05-31T18:30:31-07:00,needs_id,0,0,47927,suborder
367229325,-114.0320107673,50.9745388532,2025-08-16,2026-05-31T16:33:03-06:00,needs_id,0,0,51469,family
367214583,-122.6148733436,49.0848041387,2025-09-20,2026-05-31T14:46:31-07:00,needs_id,0,0,459075,species
367212298,-122.6148733436,49.0848041387,2025-08-31,2026-05-31T14:39:25-07:00,needs_id,0,0,118970,species
367196449,-120.4439,50.8219966667,2025-07-13,2026-05-31T13:56:04-07:00,needs_id,1,1,52781,genus
367179182,-114.0839494296,51.0759630204,2025-06-25,2026-05-31T14:10:28-06:00,needs_id,0,0,47157,order
366886174,-115.0635311967,51.048780535,2025-08-19,2026-05-30T19:49:06-06:00,needs_id,1,1,82371,species
366886173,-115.063517035,51.0487856433,2025-08-19,2026-05-30T19:49:06-06:00,needs_id,0,0,47157,order
366886172,-115.0634996067,51.0487919283,2025-08-19,2026-05-30T19:49:06-06:00,needs_id,0,0,52775,genus
366886135,-115.0939477,51.0357223333,2025-08-19,2026-05-30T19:49:00-06:00,needs_id,0,0,68262,species
366886134,-115.0938668383,51.036177775,2025-08-19,2026-05-30T19:49:00-06:00,needs_id,1,1,82069,species
366753974,-121.1465599469,50.7955583173,2025-06-21,2026-05-30T11:46:17-07:00,needs_id,0,0,50086,genus
366561788,-120.0178302079,50.6395682284,2025-06-29,2026-05-29T22:34:26-07:00,needs_id,0,0,347805,species
366561581,-120.1856064051,50.6688959867,2025-06-27,2026-05-29T22:33:16-07:00,needs_id,1,1,48988,genus
366513027,-123.08713105,49.00363044,2025-09-07,2026-05-29T18:23:27-07:00,needs_id,0,0,47158,class
366241975,-123.8136516299,49.0585079739,2025-06-05,2026-05-28T21:09:18-07:00,needs_id,0,0,53648,genus
366226210,-124.267355,49.30963,2025-09-16,2026-05-28T19:41:50-07:00,needs_id,0,0,129240,species
366118839,-121.0520166667,49.5377616667,2025-08-05,2026-05-28T11:59:56-07:00,needs_id,3,2,522678,subtribe
366096606,-123.2978160832,48.4404360901,2025-06-21,2026-05-28T10:39:27-07:00,needs_id,0,0,82144,species
365956870,-127.4733193522,50.6994396651,2025-08-26,2026-05-27T22:43:35-07:00,needs_id,0,0,127788,genus
365953033,-127.4939722688,50.7149864449,2025-08-26,2026-05-27T22:09:03-07:00,needs_id,0,0,70152,genus
365927631,-114.458922185,53.5646232535,2025-06-07,2026-05-27T20:46:05-06:00,needs_id,0,0,47819,family
365927591,-114.4611088559,53.5642863313,2025-06-07,2026-05-27T20:45:55-06:00,needs_id,0,0,55407,genus
365865677,-117.1524721667,49.7292466667,2025-08-08,2026-05-27T15:01:22-07:00,needs_id,0,0,142269,species
365864806,-117.150375,49.7270666667,2025-08-08,2026-05-27T14:58:15-07:00,needs_id,0,0,52943,species
365863006,-117.153275,49.727255,2025-08-08,2026-05-27T14:52:11-07:00,needs_id,0,0,211061,tribe
365859620,-117.1530445,49.7229783333,2025-08-08,2026-05-27T14:40:01-07:00,needs_id,0,0,62329,genus
365768978,-123.3111073775,48.4369809512,2025-07-18,2026-05-27T09:30:28-07:00,needs_id,1,1,57689,species
365628510,-114.5115400583,51.1999214631,2025-08-11,2026-05-26T21:59:05-06:00,needs_id,0,0,59201,genus
365578210,-122.4302144116,52.103420914,2025-07-09,2026-05-26T17:08:37-07:00,needs_id,0,0,52775,genus
365577518,-119.4411036997,50.4739283997,2025-08-16,2026-05-26T17:05:55-07:00,needs_id,0,0,129305,species
365577030,-119.4411036997,50.4739283997,2025-08-16,2026-05-26T17:04:14-07:00,needs_id,0,0,155274,species
365419211,-117.1998006664,49.5894251671,2025-06-04,2026-05-26T07:41:32-07:00,needs_id,0,0,213085,species
365299659,-120.316629298,50.2955852534,2025-09-15,2026-05-25T20:24:51-07:00,needs_id,0,0,51469,family
365283838,-119.3722133333,49.9679216667,2025-08-22,2026-05-25T19:17:22-07:00,needs_id,0,0,210553,subtribe
365283690,-119.3715211005,49.9691538793,2025-08-19,2026-05-25T19:16:51-07:00,needs_id,0,0,49452,superfamily
365283627,-119.3973146473,49.9403317832,2025-08-08,2026-05-25T19:16:34-07:00,needs_id,1,1,226718,species
365283598,-119.3717495074,49.9679620564,2025-08-01,2026-05-25T19:16:25-07:00,needs_id,0,0,486567,species
365270748,-114.930145,50.184975,2025-06-18,2026-05-25T19:24:32-06:00,needs_id,0,0,47158,class
364942214,-124.9415113404,49.6763468731,2025-08-20,2026-05-24T22:04:27-07:00,needs_id,0,0,630955,epifamily
364942157,-124.9415076524,49.6765432204,2025-08-21,2026-05-24T22:04:15-07:00,needs_id,0,0,224501,species
364942141,-124.9416672438,49.6764549184,2025-09-17,2026-05-24T22:04:10-07:00,needs_id,0,0,224501,species
364932342,-123.0642312393,48.782322084,2025-08-16,2026-05-24T21:10:51-07:00,needs_id,0,0,121381,genus
364831436,-122.6667716667,53.0910555,2025-08-11,2026-05-24T14:34:42-07:00,needs_id,0,0,82043,species
364830928,-119.4008633333,50.0002583333,2025-06-10,2026-05-24T14:33:42-07:00,needs_id,0,0,55626,species
364739522,-122.7507670005,50.9092840297,2025-08-22,2026-05-24T10:20:27-07:00,needs_id,1,1,93432,species
364460404,-123.3100944444,48.4919805556,2025-08-22,2026-05-23T15:06:26-07:00,needs_id,0,0,47157,order
364144266,-131.8001116667,53.229845,2025-08-16,2026-05-22T18:09:39-07:00,needs_id,0,0,518997,tribe
364099204,-131.39151,57.8349523997,2025-07-15,2026-05-22T14:58:12-07:00,needs_id,0,0,205039,species
364093099,-114.930145,50.184975,2025-06-18,2026-05-22T15:35:07-06:00,needs_id,1,1,84643,suborder
364089671,-114.8931716667,49.728925,2025-06-05,2026-05-22T15:25:38-06:00,needs_id,0,0,47208,order
364078245,-127.4913335629,50.7127754495,2025-08-25,2026-05-22T13:44:34-07:00,needs_id,0,0,142291,family
363960030,-123.3984065481,48.5818109314,2025-09-27,2026-05-22T06:53:16-07:00,needs_id,1,1,47213,family
363838123,-121.9880033333,49.1608638333,2025-07-18,2026-05-21T19:05:27-07:00,needs_id,0,0,51556,genus
363838069,-121.9877616667,49.1600721667,2025-07-19,2026-05-21T19:05:18-07:00,needs_id,1,1,59774,species
363623357,-114.0601011389,51.0500100997,2025-08-24,2026-05-21T05:52:35-06:00,needs_id,0,0,57463,species
363605383,-121.6851320404,49.1845947797,2025-07-29,2026-05-21T02:56:41-07:00,needs_id,0,0,52775,genus
363197307,-114.4311649178,51.5846145709,2025-08-14,2026-05-19T17:13:06-06:00,needs_id,0,0,67725,species
363190075,-123.0379173,49.2832804,2025-09-10,2026-05-19T15:39:21-07:00,needs_id,3,2,47927,suborder
363168697,-124.3426626261,54.6489946899,2025-08-07,2026-05-19T14:08:34-07:00,needs_id,0,0,203269,genus
363153522,-119.2971076299,50.6956070639,2025-09-26,2026-05-19T13:10:42-07:00,needs_id,0,0,127347,genus
363153486,-119.283091199,50.7059885474,2025-09-21,2026-05-19T13:10:30-07:00,needs_id,0,0,53227,species
362925962,-119.343375131,50.7808406862,2025-07-26,2026-05-18T18:29:59-07:00,needs_id,1,1,119493,genus
362901947,-123.0443416667,49.2488533333,2025-06-18,2026-05-18T16:39:55-07:00,needs_id,0,0,467037,species
362862303,-122.6179584647,49.325836418,2025-09-28,2026-05-18T13:58:33-07:00,needs_id,0,0,143114,species
362281928,-123.4673444444,48.4407222222,2025-08-27,2026-05-17T00:44:06-07:00,needs_id,0,0,52784,genus
362106969,-123.3234263075,48.488593378,2025-09-02,2026-05-16T12:20:12-07:00,needs_id,0,0,84612,species
362071627,-123.3934129105,48.4594718699,2025-06-05,2026-05-16T10:36:47-07:00,needs_id,1,1,82080,species
362054581,-121.9408722325,50.6760986493,2025-09-02,2026-05-16T09:47:16-07:00,needs_id,0,0,127452,subfamily
361493265,-125.682473001,49.0386977445,2025-08-25,2026-05-14T11:37:07-07:00,needs_id,1,1,196605,species
360976353,-125.4517633748,49.4956522939,2025-07-28,2026-05-12T13:37:28-07:00,needs_id,2,2,124483,genus
360942190,-120.1809083333,51.9567416667,2025-07-22,2026-05-12T11:28:11-07:00,needs_id,0,0,82043,species
360914677,-124.3481932782,54.6508839213,2025-08-07,2026-05-12T09:52:17-07:00,needs_id,0,0,203211,family
360855785,-116.0020527833,49.6753666667,2025-08-19,2026-05-12T06:36:34-06:00,needs_id,0,0,84094,genus
360780335,-123.7206726211,48.3799948727,2025-08-23,2026-05-11T20:02:20-07:00,needs_id,0,0,373577,subfamily
360703299,-126.6065024788,52.3394402404,2025-08-05,2026-05-11T13:52:33-07:00,needs_id,0,0,60628,family
360702510,-119.2529022348,49.9320672227,2025-07-27,2026-05-11T13:49:22-07:00,needs_id,0,0,82044,genus
360623506,-118.7992866667,54.37125,2025-07-15,2026-05-11T09:56:33-06:00,needs_id,3,2,51226,superfamily
360622719,-118.7992866667,54.37125,2025-07-15,2026-05-11T09:53:52-06:00,needs_id,0,0,60393,genus
360589898,-119.3096438664,49.9845347317,2025-07-22,2026-05-11T06:48:26-07:00,needs_id,1,1,84640,species
360537663,-122.3387169134,51.5522568452,2025-06-15,2026-05-11T01:52:38-07:00,needs_id,1,1,57677,genus
360323644,-114.2409,52.0045,2025-08-02,2026-05-10T12:38:22-06:00,needs_id,0,0,63187,family
360323628,-114.2405,52.0047,2025-07-26,2026-05-10T12:38:21-06:00,needs_id,0,0,203298,genus
360323627,-114.2425,52.0047,2025-08-02,2026-05-10T12:38:20-06:00,needs_id,0,0,130639,genus
360323626,-114.2425,52.0047,2025-08-02,2026-05-10T12:38:20-06:00,needs_id,1,1,177864,genus
360080556,-119.0716102811,55.2045002846,2025-09-06,2026-05-09T20:57:20-06:00,needs_id,0,0,47927,suborder
359628746,-124.330984991,54.6542273936,2025-08-07,2026-05-08T13:42:25-07:00,needs_id,0,0,374686,genus
359335432,-117.0916892868,52.211562423,2025-08-27,2026-05-07T15:33:23-06:00,needs_id,0,0,58558,subfamily
359335415,-117.0918125845,52.2116257064,2025-08-27,2026-05-07T15:33:18-06:00,needs_id,0,0,125833,tribe
359118393,-122.918725,49.278175,2025-07-21,2026-05-06T21:12:36-07:00,needs_id,0,0,184884,subclass
359024229,-123.3941283333,48.6495583333,2025-07-17,2026-05-06T13:39:12-07:00,needs_id,0,0,1020322,subspecies
359009850,-115.0204277938,51.0277148059,2025-07-04,2026-05-06T13:46:13-06:00,needs_id,0,0,184884,subclass
358938627,-125.2486833333,49.9926138889,2025-08-15,2026-05-06T08:24:12-07:00,needs_id,0,0,81688,genus
358803980,-117.8079263149,53.4619778775,2025-06-30,2026-05-05T20:49:50-06:00,needs_id,0,0,215974,species
358727601,-122.3336703653,51.5534386492,2025-06-15,2026-05-05T13:59:48-07:00,needs_id,1,1,127747,species
358665465,-120.1876556128,52.0709959549,2025-07-20,2026-05-05T10:17:24-07:00,needs_id,0,0,52489,genus
358661590,-120.1589053497,52.0575264158,2025-06-26,2026-05-05T10:03:44-07:00,needs_id,1,1,232874,species
358660865,-120.0498799235,51.8347557316,2025-08-10,2026-05-05T10:01:05-07:00,needs_id,0,0,142278,genus
358660068,-120.0484117493,51.8347381215,2025-08-13,2026-05-05T09:57:59-07:00,needs_id,0,0,372651,genus
358492050,-123.9012105366,49.0826252185,2025-06-10,2026-05-04T19:20:18-07:00,needs_id,2,2,57678,genus
358449488,-114.0693689293,51.0178073375,2025-08-31,2026-05-04T17:16:16-06:00,needs_id,0,0,47157,order
358447351,-114.0297983948,50.9804614781,2025-09-02,2026-05-04T17:05:57-06:00,needs_id,1,1,52520,genus
358444684,-114.0293735042,50.9805830288,2025-09-07,2026-05-04T16:53:40-06:00,needs_id,0,0,630955,epifamily
358444683,-114.0305999368,50.9800469118,2025-09-07,2026-05-04T16:53:39-06:00,needs_id,2,2,93432,species
358444672,-114.0301283161,50.9776194844,2025-09-06,2026-05-04T16:53:38-06:00,needs_id,1,1,52912,genus
358384781,-128.5333503997,54.390272,2025-09-10,2026-05-04T12:22:01-07:00,needs_id,0,0,47157,order
358364446,-123.9633578225,49.0556505266,2025-07-03,2026-05-04T11:16:23-07:00,needs_id,2,2,699698,subgenus
358354826,-125.2366903754,49.9597680091,2025-08-28,2026-05-04T10:45:38-07:00,needs_id,0,0,47158,class
358311637,-122.3390434584,51.5523530686,2025-06-15,2026-05-04T08:24:56-07:00,needs_id,1,1,121512,genus
358283433,-125.4522361111,48.9716833333,2025-08-21,2026-05-04T06:40:00-07:00,needs_id,0,0,249058,genus
357967264,-114.1276388333,50.9674716667,2025-08-03,2026-05-03T10:57:25-06:00,needs_id,0,0,83842,genus
357599122,-114.2348250669,49.8633940079,2025-06-16,2026-05-02T11:57:29-06:00,needs_id,0,0,219779,species
357598900,-123.15245,49.2422805556,2025-07-13,2026-05-02T10:56:58-07:00,needs_id,0,0,47208,order
357393793,-117.0372205,49.6048834997,2025-07-26,2026-05-01T20:01:24-07:00,needs_id,0,0,63176,genus
357389807,-117.0372277,49.6063317997,2025-07-20,2026-05-01T19:41:47-07:00,needs_id,0,0,1354403,species
357388619,-117.0372485,49.6063078997,2025-07-20,2026-05-01T19:37:57-07:00,needs_id,0,0,454671,species
357387907,-117.0373009,49.6055605997,2025-07-26,2026-05-01T19:35:01-07:00,needs_id,2,2,88614,genus
357293109,-116.7175979912,51.9701104241,2025-09-17,2026-05-01T14:20:40-06:00,needs_id,1,1,83463,genus
357286417,-114.2409,52.0045,2025-08-02,2026-05-01T13:57:25-06:00,needs_id,0,0,787243,subfamily
357077245,-121.3503327266,50.6828591287,2025-07-08,2026-04-30T22:20:23-07:00,needs_id,0,0,122224,subfamily
357076457,-121.3885084766,50.6372031051,2025-08-16,2026-04-30T22:15:04-07:00,needs_id,0,0,47607,superfamily
357076148,-121.2636736912,50.6289080001,2025-08-22,2026-04-30T22:13:19-07:00,needs_id,0,0,122946,tribe
357075707,-121.3901140778,50.7712568925,2025-08-23,2026-04-30T22:09:04-07:00,needs_id,0,0,49682,superfamily
357075476,-121.3707201807,50.7002448695,2025-08-29,2026-04-30T22:07:30-07:00,needs_id,0,0,47157,order
357074617,-121.2672018975,50.7263247383,2025-08-29,2026-04-30T22:01:32-07:00,needs_id,0,0,71251,genus
356973924,-120.0482944444,50.7172361111,2025-07-22,2026-04-30T14:25:55-07:00,needs_id,0,0,1117856,genus
356973923,-120.883125,51.0621333333,2025-06-28,2026-04-30T14:25:55-07:00,needs_id,0,0,550008,species
356708973,-119.4702383333,49.849605,2025-07-11,2026-04-29T18:45:08-07:00,needs_id,0,0,82044,genus
356697485,-115.5739566573,51.1739170421,2025-07-02,2026-04-29T19:00:54-06:00,needs_id,1,1,178498,genus
356628097,-117.5794057,53.399067,2025-06-22,2026-04-29T14:44:09-06:00,needs_id,2,2,178028,genus
356578226,-114.4817673808,51.2509631053,2025-06-29,2026-04-29T12:08:33-06:00,needs_id,0,0,47649,family
356578221,-114.4817673808,51.2509631053,2025-06-29,2026-04-29T12:08:33-06:00,needs_id,0,0,50175,genus
356563021,-116.4354249,51.4230785,2025-08-18,2026-04-29T11:21:56-06:00,needs_id,0,0,52381,family
356512831,-119.828761965,49.2608349546,2025-08-13,2026-04-29T07:52:55-07:00,needs_id,0,0,51276,subfamily
356507883,-119.828761965,49.2608349546,2025-08-13,2026-04-29T07:37:01-07:00,needs_id,0,0,522678,subtribe
356407861,-114.700225,54.3285866667,2025-07-08,2026-04-29T00:39:55-06:00,needs_id,0,0,209343,species
356194617,-119.7293267896,50.8685708471,2025-06-11,2026-04-28T11:44:46-07:00,needs_id,1,1,224157,species
356191270,-119.7705937302,50.9279680243,2025-07-28,2026-04-28T11:37:19-07:00,needs_id,0,0,184884,subclass
356188379,-119.7997194766,50.9932591618,2025-06-10,2026-04-28T11:30:03-07:00,needs_id,0,0,49530,family
356173536,-122.6841695303,49.1299602854,2025-06-16,2026-04-28T10:52:23-07:00,needs_id,0,0,451915,species
356134536,-122.7591013714,53.8549702854,2025-09-12,2026-04-28T09:08:24-07:00,needs_id,0,0,184884,subclass
356134502,-122.7483869198,53.8526490133,2025-09-07,2026-04-28T09:08:19-07:00,needs_id,0,0,47213,family
356134454,-122.7482078615,53.8525843579,2025-09-06,2026-04-28T09:08:13-07:00,needs_id,0,0,143445,species
356134416,-122.7623740396,53.8497558532,2025-09-03,2026-04-28T09:08:07-07:00,needs_id,0,0,47157,order
356133588,-122.7498667875,53.85369414,2025-06-28,2026-04-28T09:05:38-07:00,needs_id,1,1,84572,genus
356133470,-122.7484831188,53.8525755208,2025-06-24,2026-04-28T09:05:20-07:00,needs_id,1,1,454805,species
355126184,-122.8243242392,49.038546877,2025-08-19,2026-04-27T01:11:15-07:00,needs_id,0,0,48670,family
355123381,-122.8703983696,49.1385631295,2025-06-06,2026-04-27T01:05:47-07:00,needs_id,0,0,122224,subfamily
354967427,-118.2946861088,50.503411214,2025-09-09,2026-04-26T19:39:01-07:00,needs_id,3,2,50392,genus
354967380,-118.2946440608,50.5038664836,2025-09-09,2026-04-26T19:38:56-07:00,needs_id,3,2,50392,genus
354960626,-114.8150116667,50.0340638333,2025-07-08,2026-04-26T20:27:14-06:00,needs_id,0,0,47157,order
354960382,-114.8152322995,50.0339437305,2025-07-08,2026-04-26T20:26:52-06:00,needs_id,0,0,1354403,species
354960342,-114.8150033333,50.0339138333,2025-07-08,2026-04-26T20:26:47-06:00,needs_id,0,0,1354403,species
354915391,-124.339875,49.2824633333,2025-09-15,2026-04-26T18:13:06-07:00,needs_id,0,0,52381,family
354915331,-124.2133166667,49.308925,2025-09-08,2026-04-26T18:13:00-07:00,needs_id,0,0,84640,species
353903103,-123.1653833333,49.2643866667,2025-08-24,2026-04-25T14:45:46-07:00,needs_id,3,2,372852,infraorder
353445057,-115.1014634262,49.5236553317,2025-09-13,2026-04-25T05:21:30-06:00,needs_id,0,0,153394,species
353087132,-122.7527094367,50.3385625561,2025-07-07,2026-04-24T15:22:09-07:00,needs_id,1,1,67737,species
352916810,-123.4701187997,48.5652530997,2025-08-17,2026-04-24T10:53:36-07:00,needs_id,1,1,57689,species
352652048,-123.4713666667,48.5650366667,2025-08-18,2026-04-24T04:12:53-07:00,needs_id,0,0,57689,species
352475137,-125.773888,52.270706,2025-08-22,2026-04-23T21:09:39-07:00,needs_id,0,0,51955,family
352475136,-125.773888,52.270706,2025-08-22,2026-04-23T21:09:39-07:00,needs_id,0,0,51955,family
352469025,-118.3523414543,49.0141993077,2025-07-31,2026-04-23T20:39:51-07:00,needs_id,1,1,468067,subgenus
352469024,-116.931618,49.013355,2025-08-05,2026-04-23T20:39:51-07:00,needs_id,1,1,52784,genus
352315034,-125.913262993,49.1426197024,2025-09-23,2026-04-23T10:44:33-07:00,needs_id,0,0,47743,superfamily
352075636,-123.547645,48.4794083333,2025-09-27,2026-04-22T13:11:47-07:00,needs_id,0,0,63575,species
352005930,-117.7303602182,49.7857102897,2025-07-11,2026-04-22T08:29:20-07:00,needs_id,3,2,342679,parvorder
352005845,-117.4916462136,49.7059454397,2025-07-08,2026-04-22T08:29:00-07:00,needs_id,0,0,48011,order
352000943,-117.559410045,49.6201474406,2025-06-18,2026-04-22T08:08:15-07:00,needs_id,0,0,57463,species
352000405,-117.71958,50.2083783333,2025-06-01,2026-04-22T08:06:01-07:00,needs_id,1,1,47928,suborder
